ID,logFC,t,Rank_FC,Rank_t,Normed_FC,Normed_t
MT1H,6.375812131323024,47.326907676090784,0.9998657267539443,1,93.81759803048915,100
PPP1R15A,2.527956641511971,44.20713467696028,0.9961732124874119,0.9999328633769722,55.9744862706964,96.41939054865965
MT1G,5.744751272745645,41.69102184138111,0.9997314535078885,0.9998657267539443,87.61120419329565,93.53161076396877
ALDH1L2,2.1834282121304014,40.27312766018374,0.9940919771735481,0.9997985901309164,52.58609814332604,91.9042727148188
HMOX1,4.9669025222848,39.162997150747664,0.9995971802618329,0.9997314535078885,79.96117230570249,90.63015956767127
KLHL24,2.4436401958879053,37.210036034959735,0.9958375293722725,0.9996643168848607,55.1452460137821,88.38871731169964
CTH,3.341887041463881,34.095773348546025,0.9985901309164149,0.9995971802618329,63.97937605193541,84.81443212747716
ATF5,2.204602864775758,32.42646723019679,0.9942933870426317,0.9995300436388049,52.794347842062095,82.89854489266635
PHGDH,1.6810162706996312,32.05144068056947,0.9861698556562605,0.9994629070157771,47.644948118496835,82.46812139439473
RGS1,2.8217197986078846,31.808550815312657,0.9973816717019134,0.9993957703927493,58.863605161550616,82.18935311624894
MTHFD2,1.596063175479701,31.623281064258485,0.9838200738502854,0.9993286337697214,46.80944650330858,81.97671629239767
SESN2,1.8379172981161718,31.547038216903257,0.9891238670694864,0.9992614971466935,49.18804741925618,81.88921125279597
EIF4EBP1,1.9402563330921572,30.876996482282248,0.990802282645183,0.9991943605236656,50.194537280489435,81.12019447867647
ASS1,4.917186321665669,30.504535372688025,0.9995300436388049,0.9991272239006378,79.4722205398984,80.69271537374112
ASNS,1.562763192985133,29.319961424317757,0.983014434373951,0.99906008727761,46.48194590915218,79.33316239455696
PSAT1,2.0364626168770457,29.23882763664207,0.9918093319906008,0.998992950654582,51.14071240554452,79.24004395066521
DDIT4,2.0319180286253244,28.616664469665217,0.991742195367573,0.9989258140315542,51.09601702611369,78.52597811428093
CCPG1,2.06544173931119,27.91048566243929,0.9925478348439074,0.9988586774085263,51.42571795522797,77.71548628933273
SLAMF1,1.520848259682574,27.782716778374425,0.9816717019133937,0.9987915407854985,46.06971849843648,77.56884405799175
JDP2,1.8702100824267887,26.898166707526414,0.9897280966767371,0.9987244041624707,49.50564236244922,76.55363290489025
DNAAF4-CCPG1,2.0395873383542265,26.336763165077052,0.9919436052366566,0.9986572675394427,51.17144359708546,75.90930178507148
FOS,6.94831927450228,25.753150478680315,0.9999328633769722,0.9985901309164149,99.44812440030252,75.23948090341865
ABHD4,1.5808445941713414,25.650964670449916,0.983484390735146,0.9985229942933871,46.65977391950111,75.12220074526465
MIR4751,2.497827773387285,25.59363077919186,0.9960389392413561,0.9984558576703592,55.678173135585766,75.05639779326208
GXYLT2,1.557871254928017,25.301130731018116,0.9826787512588117,0.9983887210473313,46.43383439376195,74.72069117701136
INHBE,3.637302863467517,25.25644990506334,0.9989258140315542,0.9983215844243034,66.88474866722653,74.66941033454239
FTH1,1.6244855095140238,25.192110403673023,0.9843571668345082,0.9982544478012756,47.088976118228665,74.59556694054004
SLC7A11,2.9590071829970874,25.119412491726784,0.9978516280631085,0.9981873111782478,60.21380707126561,74.51213047555366
TNFAIP3,1.3052061559353376,24.874931953528485,0.9718026183282981,0.9981201745552198,43.94890906215897,74.23153655862906
FAS,1.203406045100592,24.643013302930385,0.9656931856327626,0.998053037932192,42.94771944324536,73.96536010524444
SLC7A11-AS1,3.004727342354645,24.554348837454786,0.998053037932192,0.9979859013091642,60.66345833930961,73.86359859145212
SLCO2B1,1.8226236487416752,24.461659478277333,0.9887881839543471,0.9979187646861363,49.03763655168938,73.75721764783796
SLC4A5,1.3804135734668908,23.885681968066237,0.9755622692178584,0.9978516280631085,44.68856332265505,73.09615977042311
EGR1,4.666300918785947,23.838999126675546,0.9993957703927493,0.9977844914400805,77.00479826657802,73.04258118533198
SQSTM1,1.2805673828912996,23.7638467833985,0.9705270224907687,0.9977173548170527,43.70659023173546,72.95632773333303
TNFSF9,1.5943391410662917,23.70710617881257,0.9837529372272574,0.9976502181940249,46.7924908699286,72.89120570518811
UPP1,1.966198728559836,23.557833058814573,0.9911379657603222,0.997583081570997,50.4496770521362,72.71988274533018
VEGFA,2.0860894085334776,23.05910728199831,0.9928163813360188,0.9975159449479691,51.62878484691018,72.14748782089399
DNAJB1,1.5066137837373121,22.94392619343401,0.9809331990600872,0.9974488083249412,45.92972445098199,72.01529278797206
SLC7A5,1.2761585809574338,22.652996762657978,0.9703256126216852,0.9973816717019134,43.66323029143836,71.68138879245699
DOCK4,2.1264645657912578,22.495405042626896,0.9933534743202417,0.9973145350788856,52.02586877910858,71.50051845273882
HERPUD1,1.3439994952780703,22.27187154491524,0.9740181268882175,0.9972473984558576,44.33043604002234,71.2439657629051
NUCB2,1.0790919651719832,21.99650658108572,0.9546156428331655,0.9971802618328298,41.725108138711896,70.92792533549877
COG5,1.1215048997063493,21.93090087940449,0.9594494796911716,0.997113125209802,42.14223332075027,70.85262870476086
NFE2L1,1.3732031573244923,21.785368409502443,0.9752937227257469,0.9970459885867741,44.61764990487366,70.68559894414898
MAPK8,1.0364408870343755,21.782007975257752,0.9493789862369922,0.9969788519637462,41.30564084818836,70.68174212423915
SPNS3,7.0044335171540935,21.56062024399878,1,0.9969117153407183,100,70.42765216218821
ATF4,1.1064806343461715,21.508043972252562,0.9579053373615307,0.9968445787176905,41.99447180667067,70.36730960021872
SLC3A2,1.486619854040394,21.36953115373996,0.9799932863376972,0.9967774420946627,45.73308699460104,70.20833639696444
