ID,logFC,t,Rank_FC,Rank_t,Normed_FC,Normed_t
RASEF,1.100640473911248,12.036317523871968,0.9983215844243034,1,69.74934267161892,100
EPHB6,1.22142592708606,9.320592613283713,0.998992950654582,0.9999328633769722,72.28093132187942,87.44978958921092
C17orf78,0.6039498558491112,7.627750335041298,0.9875797247398456,0.9998657267539443,59.33901346122031,79.62663831884905
RAB33B,0.45165457976487167,6.740533206331401,0.9758979523329977,0.9997985901309164,56.14699834442353,75.52653171307601
SPATA7,0.4085093503612325,6.399030079982978,0.9702584759986572,0.9997314535078885,55.24270092946034,73.9483394319268
OTOA,0.594216301071409,6.3034541787526805,0.9869083585095669,0.9996643168848607,59.13500415253099,73.50665343274318
TP53INP1,0.46795784060771073,6.269939169316614,0.9774420946626384,0.9995971802618329,56.488704642881785,73.35177013852503
SLC7A5P2,0.5044341330690933,6.2267777619514115,0.9805303793219201,0.9995300436388049,57.25322525005433,73.15230783586429
COL4A2,0.8332539619191541,6.068772059071378,0.9959046659953005,0.9994629070157771,64.14508618874397,72.42211428440496
MIR4427,0.5650753386271656,5.986890628839876,0.9853642161799262,0.9993957703927493,58.52422754125527,72.04371469977282
ZCWPW2,0.6056304387569313,5.9462064433437725,0.9877139979859013,0.9993286337697214,59.37423744311076,71.85570041070514
COL19A1,0.39229158231223415,5.762099927448028,0.9682443773078214,0.9992614971466935,54.90278650726598,71.00488687525453
PLGLB2,0.5330885778411507,5.691610277410582,0.9826116146357838,0.9991943605236656,57.853804750794936,70.67913225397324
SPDYE5,0.5640228920949766,5.668245455594535,0.9852970795568983,0.9991272239006378,58.50216891063491,70.57115613722492
IGSF6,0.4279778201749673,5.628266540701429,0.9728768042967438,0.99906008727761,55.65074805701518,70.38640112321475
SLC10A2,1.467354469007074,5.597901061413514,0.9996643168848607,0.998992950654582,77.4354419780698,70.2460727884847
ZC3HAV1L,0.36101565230056565,5.584649876724451,0.9623363544813696,0.9989258140315542,54.247262291702626,70.18483493799712
ZNF829,0.6148807683947171,5.509414073882721,0.9888553205773749,0.9988586774085263,59.568118650711924,69.83714686679119
MYO5B,0.4221017791751258,5.419710622898061,0.9721383014434374,0.9987915407854985,55.52758985946191,69.42259928870548
C21orf62-AS1,0.7480621612782032,5.322490130422609,0.9935548841893252,0.9987244041624707,62.35951855680615,68.97331312129938
CLDN10,0.5892368933339733,5.2464953403166215,0.9866398120174555,0.9986572675394427,59.030638835501726,68.62211753361841
WDR87BP,1.0753184075092017,5.159627637641951,0.998053037932192,0.9985901309164149,69.21860776754247,68.22067483144399
MIR555,0.6711540357077896,5.142959823148396,0.9913393756294059,0.9985229942933871,60.74757164855487,68.14364767078918
NLRP9,0.35426820086037636,5.084593188309262,0.961195031889896,0.9984558576703592,54.10583986842915,67.87391727749903
TRIM3,0.3820240586416406,5.077508996388622,0.9661631419939577,0.9983887210473313,54.68758553970298,67.84117902081927
RNF125,0.8200046845458302,4.994717329869143,0.995636119503189,0.9983215844243034,63.867389501429194,67.4585729508789
SNORD18C,0.6885248392999317,4.975420383441001,0.9918093319906008,0.9982544478012756,61.111652985039356,67.369395752918
CTBP2,0.8196649894211037,4.973634406053102,0.9955689828801612,0.9981873111782478,63.86026970099211,67.3611421953063
FAM169A,0.3023212616365072,4.966498133957838,0.9483719368915744,0.9981201745552198,53.01706404072589,67.32816325992333
MACROD2,0.25330552123279304,4.96354748781069,0.932057737495804,0.998053037932192,51.989724333596044,67.31452740533065
ATRX,0.24654282130224559,4.91586229070884,0.9284994964753273,0.9979859013091642,51.84798231136334,67.09415926171829
CLK1,0.3617861111486942,4.870207035576856,0.9625377643504531,0.9979187646861363,54.26341063427326,66.88317211201449
PIK3CG,0.255094229358261,4.8359995965836395,0.9329305135951662,0.9978516280631085,52.02721455340347,66.72508888521
FN1,0.340250695982494,4.833150257893273,0.9585095669687814,0.9977844914400805,53.81204160612965,66.71192120391936
SYNPO,0.28398628412410076,4.825098072986516,0.9423296408190668,0.9977173548170527,52.63277421315857,66.67470955024545
TBC1D3P2,0.4209711642455596,4.821200916517482,0.971869754951326,0.9976502181940249,55.503892867413015,66.65669957673914
ZSCAN9,0.2563368398025796,4.810136547152473,0.9338032896945284,0.997583081570997,52.053258902411116,66.60556768077569
MANEA,0.2474095854048306,4.805139377400197,0.9289023162134945,0.9975159449479691,51.8661491527079,66.58247420337487
CDH9,0.3751936533634259,4.785243240826648,0.9654246391406512,0.9974488083249412,54.54442445511457,66.49052796118139
ATOH1,0.7066901922016086,4.776537977661228,0.9922792883517959,0.9973816717019134,61.49238758531696,66.45029822952435
PPARA,0.40044512478572525,4.732670264241568,0.9693185632762672,0.9973145350788856,55.073679731927996,66.24757186666248
MIR3175,0.8987305055682144,4.689607057986747,0.9967774420946627,0.9972473984558576,65.51743418598454,66.04856338190982
RESF1,0.22162844379582314,4.6796522399697595,0.9172205438066465,0.9971802618328298,51.325792315252805,66.0025590682081
OR9Q1,1.1295022083348236,4.6741456309463905,0.9984558576703592,0.997113125209802,70.35426683568865,65.97711131331076
CD101,0.3838216831273824,4.660877215053919,0.966498825109097,0.9970459885867741,54.725262640925976,65.91579383206694
DST,0.25644414570917995,4.656761844422355,0.9338704263175562,0.9969788519637462,52.05550796807354,65.89677542296992
ALDH3B2,0.49477276148272253,4.652718245323167,0.9797247398455857,0.9969117153407183,57.05072885656391,65.87808869247162
ZNF813,0.6042798610990108,4.652546414864842,0.9876468613628735,0.9968445787176905,59.345930167853545,65.87729461042062
