ID,logFC,t,Rank_FC,Rank_t,Normed_FC,Normed_t
LMX1A,6.268665596478446,85.47552356205475,0.995526276977533,1,76.87705567587516,100
MYH2,5.790755420271391,85.19979953559938,0.9932648345705718,0.9999508382085444,73.58012811113554,99.77805607823306
ANKRD1,8.190085605262608,84.81709680156597,0.9992134113367092,0.9999016764170886,90.13222977716528,99.46999969753146
FOXI3,6.895449461248847,75.35182751990044,0.9974435868443046,0.999852514625633,81.20100838451194,91.85093576625236
DLL1,7.5009687080379335,75.12156363771338,0.998623469839241,0.9998033528341773,85.37826426879424,91.66558496563162
IL31,5.410716092476477,73.40582735579325,0.9903642888746866,0.9997541910427216,70.95837574453742,90.28450387515636
PTPRN,5.770612555129054,72.82239849480725,0.9930190256132934,0.9997050292512659,73.44116984946454,89.81487309562681
TENT5A,5.7509880087276795,72.1432932117569,0.9928223784474707,0.9996558674598103,73.30578727927175,89.26822762642158
LINC01471,5.838102273191619,71.55635312772682,0.9933631581534831,0.9996067056683545,73.90675673774328,88.79577048960057
IGHG2,6.527594955531894,70.98559833582802,0.9964111892237353,0.9995575438768989,78.6633146502265,88.33634169585413
IER5,4.732399140334183,67.7192078668216,0.9824984022417776,0.9995083820854432,66.2789151084467,85.70706226731352
LINC01750,5.00486164199333,65.2476647870076,0.9861855366009538,0.9994592202939875,68.15853428543774,83.7175948603493
KCNH1-IT1,4.979462243656373,64.98114228697133,0.9859397276436753,0.9994100585025318,67.98331312323208,83.50305770282391
FGF19,5.444964280695437,64.9077646430153,0.9907084214148764,0.9993608967110762,71.19464147270756,83.44399240380378
FSTL4,5.04140836146991,64.1606069559261,0.9865788309325992,0.9993117349196204,68.41065674032963,82.8425681848747
IGHA1,8.696690694589833,64.06936477587388,0.9996067056683545,0.9992625731281648,93.62711305564287,82.76912283616244
CYP26A1,6.944098905191948,62.709874824601165,0.9974927486357603,0.9992134113367092,81.53662311031297,81.67480205727642
HSPA6,8.920320689103553,62.634182583696266,0.999852514625633,0.9991642495452534,95.16985462073441,81.61387362456153
INHBA-AS1,4.546324872492409,62.55642310908434,0.9792537240057028,0.9991150877537978,64.99525676995903,81.5512811730738
LINC01127,4.318205543707322,61.474499270448874,0.9737967651541222,0.9990659259623421,63.42154492918917,80.68038710233608
NKX2-8,6.061464054718369,61.44325957159089,0.9946413647313308,0.9990167641708864,75.4476479995059,80.65524072184652
BTBD11,6.026156940548494,60.175178516788314,0.9944447175655081,0.9989676023794307,75.20407712838129,79.6344994899727
MYCL,4.280142762616093,58.6617027997522,0.9731085000737427,0.9989184405879751,63.158963719543706,78.41622794339632
PTGER3,7.024253730297252,57.370500694445575,0.99783688117595,0.9988692787965193,82.08958194126716,77.37687543309961
SBK3,3.8750005899050444,56.26292978121196,0.961063861167101,0.9988201170050637,60.364036004359725,76.48533676206593
NR4A2,7.0132265910220415,56.13206266332738,0.9977877193844944,0.998770955213608,82.01350973932075,76.37999533880645
ATP2B3,5.876104608044872,55.75260363436848,0.9936089671107615,0.9987217934221523,74.16892095089422,76.07454997693607
NR4A1,6.828115231224064,54.349858697466196,0.9972961014699375,0.9986726316306966,80.73649415135392,74.94541111828377
HSPA7,8.945152021753765,53.95939150643989,0.9999016764170886,0.998623469839241,95.3411569054722,74.6311047416803
GPR152,3.5564378962735574,53.77362101657866,0.9488717368860922,0.9985743080477852,58.16638845881694,74.48156887569712
LHX5,5.318877727849267,52.543587650461475,0.98952853841994,0.9985251462563296,70.32481644633808,73.4914541124324
NPPC,6.393279836673861,52.18810662979234,0.9959195713091785,0.9984759844648738,77.7367237555968,73.20530983674011
HSPA1B,7.511325459413273,51.91171292764069,0.9986726316306966,0.9984268226734182,85.44971170973702,72.98282685984528
LRAT,5.899118693593833,51.2884319402379,0.9937072906936729,0.9983776608819626,74.32768671233046,72.4811171304273
NLRP10,3.4246901126733125,51.253423230702786,0.9441522049063468,0.9983284990905068,57.257508671421895,72.45293688661572
ST8SIA2,6.447327280439114,50.995926844113704,0.9960670566835456,0.9982793372990512,78.10957730847066,72.24566529474504
LINC02054,4.3399965369206495,50.7825200717528,0.9743867066515903,0.9982301755075955,63.571873023807825,72.07388361652745
RGS2,7.892512033341335,50.770391836346676,0.9990659259623421,0.9981810137161398,88.07937850793385,72.06412099930199
HSPA1A,7.662532150489854,50.561821054198134,0.998770955213608,0.9981318519246841,86.4928313849445,71.8962320490674
SCIN,6.288198646850662,50.3590436711028,0.9955754387689888,0.9980826901332285,77.011807048417,71.73300649259924
TSC22D3,4.1639392669788275,50.35497742826962,0.9705520869180473,0.9980335283417727,62.35731829126219,71.72973337239694
CNR1,5.241718690448665,50.2658263588847,0.9886927879651934,0.9979843665503171,69.7925244593924,71.65797126220517
RASD1,5.798545422661435,49.675008714723475,0.9933139963620274,0.9979352047588614,73.63386848932323,71.18239288523162
BAG3,3.7250321561528468,49.49932606392527,0.955656064106976,0.9978860429674057,59.32945861368238,71.0409772204242
GEM,3.5526158368559795,48.393167092290945,0.9485767661373581,0.99783688117595,58.14002146837557,70.15057509109809
KLKB1,5.640539834326796,48.27228483677177,0.9920849515756354,0.9977877193844944,72.54384570785042,70.0532709779714
VGLL2,3.5125489790850417,48.04833138995663,0.9469052652278649,0.9977385575930386,57.86361486647832,69.87299975925183
PRADC1P1,4.719516489334199,47.81540052300856,0.9824000786588664,0.997689395801583,66.19004240955199,69.68550217053733
HOXD10,5.718994991843171,47.59652727004362,0.9926748930731036,0.9976402340101274,73.08507915356736,69.5093202514009
