ID,logFC,t,Rank_FC,Rank_t,Normed_FC,Normed_t
ATF3,5.005845613549403,35.550203114459464,0.9996864417408755,1,92.80599682030312,100
EGR1,4.218702387680819,32.646214417001616,0.9989966135708015,0.9999372883481751,87.91055005782866,96.46856779670661
IL24,4.330583661843312,29.96651666967823,0.9990593252226264,0.9998745766963502,88.60636856122225,93.20988744155417
RNASE7,3.1782440502687246,29.518396093831317,0.9968644174087545,0.9998118650445252,81.43967127493231,92.66494474467333
BTG2,2.2618294851409484,27.872574762902747,0.9897152891007149,0.9997491533927003,75.74025270852239,90.66352288859095
MDM2,2.7117367398520233,26.132872226954582,0.9941051047284586,0.9996864417408755,78.53834197754801,88.54793560514985
CTGF,1.8855014764171267,24.314392953029486,0.9841966637401229,0.9996237300890506,73.3997717497965,86.33655087263267
UCA1,2.747607829721786,24.31211624063405,0.9943559513357582,0.9995610184372257,78.76143353826824,86.33378224771417
CCL3,6.162575763937797,23.96226957574298,1,0.9994983067854007,100,85.90834678383213
ZNF114,5.333172876037848,23.261574635554133,0.9998745766963502,0.9994355951335758,94.84172949862284,85.0562578350584
KIAA1324,2.5933411261387183,23.07923193749265,0.9934779882102095,0.9993728834817509,77.80200911613717,84.83451768967375
NR4A1,1.9962587408337056,21.973602432819973,0.9862661482503449,0.999310171829926,74.08859974664595,83.49000293962311
GADD45A,2.889045222643218,21.85650292628602,0.9951084911576571,0.9992474601781011,79.64106916811949,83.34760260289805
MMP1,2.323007991698189,21.50977974354198,0.990405117270789,0.9991847485262761,76.12073762158022,82.92596548900619
ARC,4.511179381540922,21.292947147167215,0.9992474601781011,0.9991220368744512,89.72953992604577,82.66228346633446
HMOX1,3.3361245137227113,21.208356788533845,0.9974288222751787,0.9990593252226264,82.42157060185713,82.55941629029223
HIST1H2AC,1.8391750249843493,20.401219564977495,0.9833814122663991,0.9989966135708015,73.11165559859255,81.57788685588399
NHLH2,2.4262438416907584,19.484415884324076,0.9917847736109369,0.9989339019189766,76.76278800200464,80.46299613857796
RIMS4,3.7304435158096374,19.39357269443429,0.998620343659852,0.9988711902671517,84.87394218902097,80.35252512796157
SESN2,2.138150772589027,19.22541152622034,0.9885864793678666,0.9988084786153267,74.97106289267762,80.1480306114044
LCP1,3.0005747704190453,19.11261205600465,0.995923742631381,0.9987457669635018,80.33470019438784,80.01085938825781
TIGAR,1.7243451956721847,18.885028527370032,0.9804966762824533,0.9986830553116769,72.39749927015382,79.73410355836667
SLAMF7,1.9563845741883696,18.855618625901382,0.9856390317320958,0.998620343659852,73.84061201887903,79.69833927552598
PVRL4,3.3026232752921443,18.853195231692826,0.9973661106233538,0.998557632008027,82.21321775853204,79.69539227633247
FOSB,2.305996353880384,18.69203456808792,0.9901542706634893,0.9984949203562021,76.01493785789978,79.49941081199114
FAS,1.7555208741384165,18.618078339621476,0.9814373510598269,0.9984322087043773,72.59138885619078,79.40947540450516
CDKN1A,2.2928936404227143,18.53234856778492,0.9900288473598394,0.9983694970525524,75.93344870310816,79.3052226306188
SLC6A12,5.159763528837002,18.462297169428286,0.9998118650445252,0.9983067854007275,93.76325203805592,79.22003574120049
CHRNB2,2.2376934751707185,18.372527556799305,0.9895898657970651,0.9982440737489026,75.59014463671954,79.11087026779742
TFPI2,1.5020409862892663,18.3432401166304,0.9748526276182115,0.9981813620970776,71.01493204942066,79.07525490556992
CALB1,2.660421460202019,18.1663149910949,0.9937288348175091,0.9981186504452527,78.21919901681063,78.86010286781072
PRR9,5.97840036369719,18.081338720743076,0.9999372883481751,0.9980559387934278,98.8545656785137,78.75676639893985
FOS,2.019658245918669,17.833740512059354,0.9865169948576445,0.9979932271416029,74.23412730458853,78.45567146410457
DKK1,1.7217768546719787,17.671313826684386,0.9803085413269785,0.997930515489778,72.38152609497911,78.2581504379692
PCK1,3.268032762853686,17.610851450588477,0.9971779756678791,0.997867803837953,81.9980904391775,78.1846244004128
CCDC64,2.850838006795218,17.446660102535716,0.9949203562021823,0.9978050921861282,79.40344863734522,77.98495743389763
LOC284581,2.957940285968462,17.387824092777308,0.9956101843722563,0.9977423805343033,80.06954533817591,77.91340915970635
FRG2C,4.131776597545629,17.372571248286476,0.9988711902671517,0.9976796688824784,87.36993614677925,77.89486074515023
SESN1,1.5755055641056033,17.199963088401656,0.9767966888247837,0.9976169572306535,71.47182720878723,77.68495840809841
PRAMEF26,4.2069173494885135,17.0385541509624,0.9989339019189766,0.9975542455788285,87.83725586540197,77.48867502721907
DEPDC7,1.9339307551048934,16.659655190543234,0.9852627618211464,0.9974915339270036,73.70096592611604,77.02791015172559
ANKRD1,1.5577761289213696,16.591871013203097,0.9762322839583595,0.9974288222751787,71.36156327813168,76.94548034511435
PPP1R15A,1.756558657218565,16.45166341860172,0.9815627743634767,0.9973661106233538,72.59784309685868,76.77497912547977
SERPINE1,1.486420327058866,16.40830184723178,0.9743509344036122,0.9973033989715289,70.91778314037327,76.72224873790793
PLK3,1.9126079228159192,16.383551900298592,0.984823780258372,0.99724068731970406,73.5683537319621,76.69215125174821
ZNF79,2.1947064705728954,15.872721299959165,0.9889000376269911,0.9971779756678791,75.32279736678062,76.07094923603599
DUSP10,1.827954316231374,15.740813847399904,0.9832559889627492,0.9971152640160542,73.04187111651585,75.91054150916365
CD24,2.388627168718297,15.674993879749476,0.991094945440863,0.9970525523642293,76.52884020970178,75.830500304601145
HIST2H2BE,2.206952497963487,15.498541803665216,0.9890254609306409,0.9969898407124044,75.39895856994194,75.61592352461318
