ID,logFC,t,Rank_FC,Rank_t,Normed_FC,Normed_t
NR4A1,4.31964166666667,62.58912596553737,0.9998012521116963,1,90.02853804845938,100
RASD1,4.119853333333335,61.22767502694485,0.9995031302792408,0.999950313027924,88.1061208059934,98.97002581828613
ERO1B,3.457875000000001,60.00417816603873,0.9991553214747093,0.9999006260558482,81.73638669336312,98.0444175995691
AIM1,3.3480183333333384,54.569580314683655,0.998757825698102,0.9998509390837722,80.67931620943516,93.93299843915479
PSG9,3.7101400000000018,53.11239486655963,0.9992546954188611,0.9998012521116963,84.16374857971289,92.83059853109165
FAM46A,3.375035000000006,50.47765382311327,0.9989565735864057,0.9997515651396204,80.93927786469007,90.83734620496887
DYNLRB2,3.527508333333336,46.160002387229135,0.9992050084467853,0.9997018781675445,82.4064174124594,87.57092699106914
MIR22HG,3.1771083333333348,46.14534326553048,0.9984100168935705,0.9996521911954686,79.03477408113338,87.55983697199594
S100A9,2.7642900000000035,43.20060507381648,0.9970684686475206,0.9996025042233926,75.06252470718233,85.33206348167265
TIMP3,2.534471666666671,42.04925574659874,0.9959753552618503,0.9995528172513167,72.8511507031875,84.46103680891291
CCL26,3.149231666666667,41.477950575793166,0.9983106429494186,0.9995031302792408,78.76653727386662,84.02882911113299
THBD,2.801738333333338,41.24539375725679,0.9971678425916725,0.9994534433071649,75.42286267337128,83.85289363517555
LOC102724428 /// SIK1,2.6039566666666687,40.02584872268594,0.9962734770943059,0.9994037563350889,73.51975411893287,82.93027507916364
GM2A,3.389536666666671,40.025157283269586,0.9990062605584815,0.999354069363013,81.07881681363351,82.92975198668422
EPAS1,2.6446600000000036,39.850824815473516,0.9965219119546855,0.9993043823909371,73.91141257325958,82.79786479503113
IFI30,3.123275000000003,39.5351668385237,0.9982112690052668,0.9992546954188611,78.51677522457979,82.55906106197376
GAL,3.027266666666671,39.492327752781,0.9976150253403557,0.9992050084467853,77.59295714000486,82.5266521436408
RHOV,2.290526666666672,38.98247392721274,0.9944350591274967,0.9991553214747093,70.50384610141717,82.14093403812738
IRS2,2.7495733333333394,38.94644731886529,0.9970187816754447,0.9991056345026335,74.92091697023596,82.11367894181745
CXCR4,2.6295283333333375,38.36304037835884,0.9964722249826096,0.9990559475305575,73.765811594354,81.6723159304
CTH,4.027093333333337,37.807400308509195,0.9994534433071649,0.9990062605584815,87.21355906109102,81.25195930200584
GPX3,2.1666250000000042,37.68888080202685,0.9934910066580542,0.9989565735864057,69.31163083841246,81.16229611382478
SLC6A10P /// SLC6A10PB /// SLC6A8,3.9421066666666684,37.568349713016325,0.999354069363013,0.9989068866143297,86.39579442662098,81.07111110946244
ITPRIPL2,2.521013333333336,37.33468760754272,0.9958759813176985,0.9988571996422538,72.72165098904907,80.89433945426676
DEFB1,4.310923333333337,37.113108796717235,0.9997515651396204,0.9988075126701779,89.94464789308377,80.72670913583528
TP53I3,4.263906666666668,36.16319110072074,0.9996521911954686,0.998757825698102,89.4922408422052,80.00807089930728
HPDL,2.6220133333333333,35.71825479111882,0.9963728510384577,0.998708138726026,73.69350023694838,79.67146463726247
FOLH1 /// FOLH1B,3.2051033333333363,35.647759483660096,0.9984597038656464,0.9986584517539501,79.30414952365757,79.61813304480015
NR4A3,2.496633333333336,35.6353534085879,0.9957269204014707,0.9986087647818742,72.48706005178387,79.60874751598045
MDK,2.0400733333333374,35.59409901042864,0.991702275663321,0.9985590778097982,68.09391656048763,79.57753745634356
ISG20,2.6693866666666697,35.29260343641308,0.9966212858988374,0.9985093908377224,74.14933923071558,79.34944796128025
FSCN1,2.45165333333334,35.18320448689907,0.9953791115969393,0.9984597038656464,72.05425035702636,79.26668471927718
PHYH,2.135785000000004,35.13191302783593,0.9928947629931432,0.9984100168935705,69.01488003836081,79.22788135363251
SLC12A4,2.1697950000000032,35.09622671648058,0.9935903806022061,0.9983603299214946,69.34213343361878,79.20088370113201
CEMIP,3.3556700000000026,34.89961625325677,0.9988571996422538,0.9983106429494186,80.75294261037747,79.0521426079093
SLC6A8,3.411205000000007,34.816261408701514,0.9990559475305575,0.9982609559773428,81.28731536267544,78.98908243043317
S100P,1.9827666666666701,34.23921539174107,0.9910066580542581,0.9982112690052668,67.54249635356071,78.55253162843034
HIST2H2AA3 /// HIST2H2AA4,1.9931000000000036,34.165763559016035,0.9912054059425619,0.9981615820331909,67.64192647463292,78.49696334523935
FGF18,2.53229666666667,33.63821577959309,0.9959256682897745,0.998111895061115,72.83022226641341,78.09785928865995
STOM,2.4218283333333375,33.626200791336906,0.9952300506807115,0.998062208089039,71.76726616080259,78.08876962751485
TUBB2A,2.1094033333333346,33.21513089697068,0.992397893272384,0.9980125211169631,68.76102852441691,77.77778421770292
NAP1L5,2.5478133333333335,33.206743668418916,0.9960250422339263,0.9979628341448872,72.97952781918471,77.77143905415748
DLX2,3.02790666666667,32.83469657660864,0.9976647123124317,0.9979131471728113,77.59911539266481,77.48997544200377
TNFRSF10A,2.590111666666669,32.82982301985354,0.99622379012223,0.9978634602007354,73.38653379381242,77.48628846549323
CLU,1.9118983333333386,32.74297261155464,0.9902116665010434,0.9978137732286595,66.86058213128469,77.42058380021041
PYGL,2.10597333333334,32.47225659872,0.9923482063003081,0.9977640862565835,68.72802413906751,77.2157798694243
ST6GAL1,4.206788333333336,32.23156869626576,0.9995528172513167,0.9977143992845076,88.94263282942043,77.0336930102129
TBX3,2.110813333333337,32.17119902790341,0.9924475802444599,0.9976647123124317,68.7745959248084,76.98802173553874
