ID,logFC,t,Rank_FC,Rank_t,Normed_FC,Normed_t
CHAC1,4.573692372442705,28.86914543154225,1,1,100,100
LOC284561,2.9794741764567156,17.677107734376943,0.9998311666385278,0.9999155833192639,74.89878026690897,71.23695798287879
DDIT4,4.393260924681018,17.133606070006888,0.9999155833192639,0.9998311666385278,97.15907808076125,69.84018273679374
JDP2,1.8008005282528214,16.300494558452783,0.9994934999155833,0.9997467499577917,56.340375707443016,67.69912298876882
SLC1A4,1.751294246627162,15.370116911614275,0.999240249873375,0.9996623332770556,55.5608914082531,65.3080935737603
TSC22D3,1.9810673557842928,14.088608447166218,0.9995779165963194,0.9995779165963194,59.17870565490427,62.01467348301565
PCK2,1.550365717245748,14.07275870928858,0.9989869998311667,0.9994934999155833,52.39723967014809,61.97394035747852
GPT2,1.390093217015416,12.743196986846065,0.9987337497889583,0.9994090832348472,49.87372359463041,58.55702551840002
SLC7A5,1.3195470940494731,11.569537687477869,0.9985649164274861,0.9993246665541111,48.76296363821766,55.54077301327642
HERPUD1,1.3102354522532549,10.649370280214837,0.9984804997467499,0.999240249873375,48.61635035316596,53.175983462523256
XBP1,1.2955124407579683,10.267343274287857,0.9983116663852777,0.9991558331926389,48.38453418922647,52.19419094891013
DDIT3,1.7996827265059747,10.070296886316365,0.9994090832348472,0.9990714165119028,56.32277574067794,51.68779044438169
CEBPG,1.0172442461954798,10.018312821984017,0.9971298328549721,0.9989869998311667,44.00315708913412,51.55419369756311
CARS,0.9626472630423626,9.9277365469458,0.9965389160898194,0.9989025831504306,43.14351888255683,51.32141667561487
SLC7A5P2,0.9566625271203111,9.921861596269876,0.9963700827283472,0.9988181664696945,43.04928826105084,51.306318312143226
PSAT1,1.334931924520797,9.72426020986085,0.9986493331082222,0.9987337497889583,49.00520024747818,50.79849148616999
VEGFA,1.0821419878390408,9.632428650269667,0.9974674995779166,0.9986493331082222,45.02498238085266,50.56248843842401
AARS,0.9650301907566536,9.580046491122763,0.9967077494512916,0.9985649164274861,43.18103845943477,50.4278686055341
TXNIP,1.5528944405417233,9.319295755997347,0.9990714165119028,0.9984804997467499,52.437054821710326,49.757750745557
PHGDH,0.9044520374698726,9.316456208201274,0.9959479993246666,0.9983960830660138,42.227225775258304,49.75045323327388
SESN2,1.7661097830693815,9.14063104213895,0.9993246665541111,0.9983116663852777,55.794164392237434,49.29859033073927
ZNF643,1.1180461781745992,8.92635254336914,0.9975519162586527,0.9982272497045416,45.590299583492026,48.74790406339023
ATF4,1.1330938946146691,8.88459697663369,0.997805166300861,0.9981428330238055,45.82722827856933,48.640594103134774
VLDLR,1.4861118748533935,8.855653361739106,0.9989025831504306,0.9980584163430694,51.385552674825355,48.56621029261998
SLC3A2,1.260074261417535,8.532991589767962,0.9982272497045416,0.9979739996623332,47.82655440402226,47.73698380539368
ARRDC3,1.0272979656957633,8.17498764371514,0.9972142495357083,0.9978895829815971,44.16145450597887,46.81692949345898
BBC3,0.9310295254154872,8.133562817766718,0.9962012493668749,0.997805166300861,42.64569256139597,46.710469522402235
GARS,0.9005372466591322,7.974257404312751,0.9957791659631944,0.9977207496201249,42.16558676963354,46.30106165363747
GDF15,1.0630802112446887,7.943465347156367,0.9973830828971805,0.9976363329393888,44.7248516685056,46.22192742824015
PSPH,0.9833033546969685,7.920313927971875,0.9968765828127638,0.9975519162586527,43.46875233978034,46.16242930459389
GRB10,0.8492747077458338,7.791851370376797,0.9953570825595137,0.9974674995779166,41.35844991937133,45.83228621164578
FAM107B,0.9645152589344796,7.70357679752211,0.9966233327705555,0.9973830828971805,43.172930775776095,45.60542446253767
ZNF627,0.7151046559675696,7.6473177894543385,0.9924869154144859,0.9972986662164444,39.245921057408694,45.460841299339
BHLHE40,0.9119480086987286,7.644273314924433,0.9961168326861388,0.9972142495357083,42.34525103767357,45.45301713441094
ARHGEF2,0.8397214148304801,7.572415767999517,0.9951038325173054,0.9971298328549721,41.20803179891163,45.26834641605086
IL1A,0.877736089239991,7.482186014185579,0.9956947492824583,0.997045416174236,41.80657890986395,45.03645993832732
WARS,0.7313250727403506,7.226390959282131,0.9928245821374304,0.9969609994934999,39.50131410624043,44.37907795740143
ATF3,1.2577112735030926,7.149477847044386,0.9981428330238055,0.9968765828127638,47.78934878247284,44.1814146597231
CBS,1.1757701100005882,7.081495147044715,0.9979739996623332,0.9967921661320277,46.499172095592535,44.00670212663156
TUBE1,1.0164804526124924,7.072807032165801,0.997045416174236,0.9967077494512916,43.99113103736432,43.98437405554446
MTHFD2,0.9556966323976654,7.004053355601344,0.996285666047611,0.9966233327705555,43.03408009460712,43.80768014677073
LOC285033,0.7024622308748323,7.004024773623233,0.9924024987337497,0.9965389160898194,39.046864058178,43.80760669235076
TRIB3,1.1188066656522615,6.958026548484046,0.9976363329393888,0.9964544994090833,45.60227358010625,43.689393287590114
ZNF773,0.837076189502852,6.957609313047049,0.9950194158365693,0.9963700827283472,41.166382304281896,43.68832101096542
TPBG,0.6481601027121169,6.879413509853083,0.9905453317575553,0.996285666047611,38.19186839044647,43.487361254244774
LOC100506670,1.4170768883684985,6.796821765450392,0.9988181664696945,0.9962012493668749,50.29858580329459,43.27510412298764
LOC100653006,1.2445676297465644,6.747705770534089,0.9980584163430694,0.9961168326861388,47.58240001544912,43.14887818775441
C9orf150,1.3066048141614919,6.685210479877208,0.9983960830660138,0.9960324160054027,48.55918537741663,42.988268054043786
SLC6A15,0.6986689478218224,6.657200561457514,0.9923180820530136,0.9959479993246666,38.9871382115761,42.916283802185355
