ID,logFC,t,Rank_FC,Rank_t,Normed_FC,Normed_t
HS6ST3,6.316562064133545,25.92073294583402,0.9995150339476236,1,91.3746955047491,100
C1orf220,5.435985093748881,23.116688052330314,0.9984912167259403,0.9999461148830693,85.97981838035291,94.04451709957466
LOC122455341,5.652183381894838,23.09790113695644,0.9989761827783167,0.9998922297661386,87.30436267151548,94.0046157579378
SH3GL3,5.5694475548409175,20.26087955191652,0.9987067571936631,0.9998383446492078,86.79747953040152,87.97909399222483
GRID1,7.724424435405505,19.272668014053366,1,0.9997844595322772,100,85.88024139204649
SYPL2,4.99532296135279,19.063443523624578,0.9973596292703956,0.9997305744153465,83.28009065909212,85.43587158969932
ANOS1,5.891835018880451,18.44955586188536,0.9992994934799009,0.9996766892984158,88.7725944986924,84.1320417256554
C14orf39,5.66507423614891,16.725450878615522,0.9990300678952473,0.9996228041814851,87.38333881677946,80.47023239792678
TRBC1,4.552051935997912,15.852901698430257,0.9957969608794051,0.9995689190645544,80.56437948900549,78.617033922248865
GATA4,4.7238016126519256,15.508957487064515,0.996551352516435,0.9995150339476236,81.61660823545843,77.88653425220632
TPTE2,6.518601794584405,15.171359598525326,0.9997844595322772,0.9994611488306929,92.61249703339045,77.16951347373275
LMOD1,5.038137597048117,14.933457000570282,0.9974673995042569,0.9994072637137622,83.54239560967602,76.66423452567794
CLIC5,4.603315288930979,14.882875402074186,0.9959586162301972,0.9993533785968316,80.87844571985143,76.55680477460028
KRT5,3.717653528791665,14.794114704654566,0.9870136868197004,0.9992994934799009,75.45241650216607,76.36828681722483
CYP2C18,5.75231357125098,14.327276416050243,0.999083953012178,0.9992456083629702,87.91781281407705,75.37677364584586
HMGCS2,4.341573678165478,14.146421271462918,0.9944498329561375,0.9991917232460394,79.27487910851413,74.99265721335253
ATP2B2,5.371883502476711,14.01327269544505,0.9982756762582174,0.9991378381291087,85.58709835697942,74.70986428463463
POM121L2,4.182135366255065,13.612587749540385,0.9929410496820779,0.999083953012178,78.29807625015401,73.85885353608296
LIMS4,6.307758646431468,13.315644706474888,0.9994611488306929,0.9990300678952473,91.32076114310358,73.22817917724016
MAP4K1-AS1,4.607763396586725,12.756937766032141,0.9960125013471279,0.9989761827783167,80.90569716412705,72.04154709518455
POSTN,3.59243231758548,12.601181060556025,0.9850199374932643,0.998922297661386,74.68524557839058,71.71073698645961
TRIM31-AS1,4.862574569416027,12.596283711578403,0.997090203685742,0.9988684125444552,82.46680427181904,71.70033555595427
FRMPD1,3.6415018716732135,12.454559240909681,0.9856126737795021,0.9988145274275245,74.98587144501595,71.39932837037217
LINC01671,4.125017366485258,12.306602759124875,0.9924560836297015,0.9987606423105938,77.94814137709596,71.08508507871947
CCDC158,3.106380367584968,12.199002031710828,0.9734885224700938,0.9987067571936631,71.70743598932027,70.85655297009586
TUBBP1,4.822035706587173,12.01969720489893,0.9969285483349499,0.9986528720767324,82.21844190137358,70.47572924201792
CCDC144NL,4.257668141600568,11.625605120618783,0.9937493264360384,0.9985989869598016,78.76082971243864,69.6387210063221
SEMA5B,4.375038829709139,11.56876568807008,0.9946653734238603,0.998545101842871,79.47990420751084,69.5180003040973
LINC01615,2.7374198418680518,11.305005570923297,0.9609871753421705,0.9984912167259403,69.44698997842146,68.95780282968414
A2MP1,3.4472647873158864,11.091584784412694,0.9815712900096993,0.9984373316090096,73.79587302539909,68.50452055606439
ENPP7P1,5.63458214090829,11.037030582484288,0.998922297661386,0.9983834464920789,87.19652822256569,68.38865343229484
GPR173,3.9309169550991445,10.876695884561295,0.9900851384847505,0.9983295613751482,76.75898028790077,68.04812017120567
LGALS7,3.0353629884529,10.826314510480895,0.9710098070912814,0.9982217911412867,71.27234621636516,67.94111567476166
LGALS7B,3.0353629884529,10.826314510480895,0.9710098070912814,0.9982217911412867,71.27234621636516,67.94111567476166
PAH,3.061191225683795,10.745965324389873,0.9720336243129648,0.9981679060243561,71.43058356629219,67.7704628421566
SV2B,4.320248107408808,10.6716433257392,0.9942881776053454,0.9981140209074254,79.14422745884676,67.61261109266607
KCNN2,4.212630165214284,10.629304154443979,0.9932104752667313,0.9980601357904947,78.4849034087683,67.52268735027128
DSG4,2.8516697919180674,10.629276402670797,0.9645435930595969,0.998006250673564,70.14694519269307,67.52262840855782
MOGAT1,5.290729842091488,10.574218558335247,0.9980601357904947,0.9979523655566332,85.08990840005606,67.40569160371767
DDX4,3.491100262394835,10.06866916237588,0.9825951072313827,0.9978984804397025,74.06443217433659,66.33196029865489
BPIFC,5.757545686471401,10.028938251403043,0.9991378381291087,0.9978445953227718,87.94986750056576,66.24757621426835
ANKK1,4.672302959963815,9.563189128335978,0.9963896971656429,0.9977907102058411,81.30110043470032,65.25837631067904
WIPF3,5.310890369003346,9.255511555394346,0.9981679060243561,0.9977368250889105,85.21342237908397,64.60490299120993
GPA33,4.021746610326183,9.067960342657152,0.9908395301217804,0.9976829399719798,77.31545047242886,64.20656484655393
SLC10A1,3.524781264503375,8.78330910140858,0.9834572691022739,0.997629054855049,74.27077968728905,63.60199692263511
MDFIC,2.537092454509601,8.717290999651347,0.951611164996228,0.9975751697381183,68.21967916312947,63.4617817366926
CNTFR,5.402227431452202,8.587713368186705,0.9983834464920789,0.9975212846211876,85.7730012068151,63.1865731013911
GUCA1ANB,3.892533133680771,8.493986575858795,0.9897079426662356,0.9974673995042569,76.52382083326906,62.98750770471583
RLN1,3.7378494428257354,8.434012865919383,0.9872292272874232,0.9974135143873262,75.576147281295,62.860130142093084
