ID,logFC,t,Rank_FC,Rank_t,Normed_FC,Normed_t
EXTL1,2.8565203947886753,24.931330245232203,0.9965206867861736,1,75.03013701192779,100
1700012B09RIK,3.8088088637844213,24.594729368731375,0.9988654413433175,0.9999243627562212,83.59269450910743,99.42978657997247
SQSTM1,2.0950895373116882,23.29670672862822,0.9904697072838666,0.9998487255124423,68.18368689776322,97.23089174469838
HMOX1,3.842073382669205,22.918191445312434,0.9990167158308751,0.9997730882686635,83.8917943773095,96.58967388312915
TAF1A,2.1398165804452174,22.58641206083202,0.991226079721655,0.9996974510248846,68.58585272353822,96.02762823581563
DUSP10,3.7694776371284475,22.523417492088694,0.9987141668557598,0.9996218137811058,83.23904548295518,95.92091327755496
FGF21,4.294222346758937,22.43402599269134,0.9993949020497693,0.999546176537327,87.95731824781417,95.76948101414958
STAM,1.7189525739198768,21.65407702968422,0.9819983359806369,0.9994705392935481,64.8016293797788,94.44822074214274
PPP1R15A,2.9575686659861278,21.44567594698353,0.9968232357612888,0.9993949020497693,75.93871845577456,94.09518216619028
CTH,3.0898391509300396,21.07748938275156,0.9970501474926253,0.9993192648059904,77.12803626165585,93.47146150871188
CREB5,2.2581197124715695,19.923732435426817,0.9920580894032222,0.9992436275622116,69.64958225828765,91.51695770095678
SLC6A9,1.9585602110062803,19.855433725122673,0.9882005899705014,0.9991679903184328,66.95607547055138,91.40125734512036
RET,1.7332728566035622,19.132837045509326,0.9824521594433099,0.9990923530746539,64.93039103955637,90.17715380663222
GDF15,4.360800580303433,18.783262703561334,0.9994705392935481,0.9990167158308751,88.55596033090754,89.5849628915395
VLDLR,1.7153665641746185,18.55511003280125,0.981922698736858,0.9989410785870962,64.76938556329996,89.19846444853201
CAMK1D,2.520514281812123,18.501441943041026,0.9945541184479237,0.9988654413433175,72.00891838392145,89.10754886528503
GCLM,1.9508177210100834,18.40585835848522,0.9878980409953861,0.9987898040995387,66.88645841865775,88.94562699741986
SGTB,1.7562960514283792,18.31584271116372,0.983284169124877,0.9987141668557598,65.13740544314791,88.7931374060416
DMXL2,1.911385445180164,18.175186029834325,0.9871416685575978,0.998638529611981,66.53190080294453,88.55486016759725
ALDH1L2,1.54676157107414,18.137908606347438,0.9763255426972242,0.9985628923682021,63.253363901022674,88.49171093472168
LCE1L,3.6965821291667655,18.034152729632627,0.9983359806368656,0.9984872551244233,82.5836012572509,88.3159449238766
FGF16,4.233232641591494,18.006052395380586,0.9993192648059904,0.9984116178806445,87.40892574466542,88.26834199466161
GM1322,5.633554312958221,17.347296033181046,0.9999243627562212,0.9982603433930868,100,87.15238614166556
XIRP2,5.633554312958221,17.347296033181046,0.9999243627562212,0.9982603433930868,100,87.15238614166556
NUPR1,1.4916384871035921,17.336862775749278,0.9744346116027532,0.9981847061493079,62.757721465682224,87.1347118460308
CRCT1,4.854394172190171,17.306366849793367,0.9997730882686635,0.9981090689055291,92.99413599760092,87.08305070237307
ERO1A,1.9070079406041494,17.244093557466712,0.9869903940700401,0.9980334316617503,66.49254021437643,86.97755761108021
LONRF3,3.237304222973372,17.242464362212967,0.9973526964677407,0.9979577944179714,78.45397708663336,86.97479769848823
GCLC,1.62821467518968,16.983734760268927,0.9797292186672718,0.9978821571741926,63.985754253337426,86.53650088619067
VEGFA,2.0509985767601817,16.894581832514014,0.9898646093336358,0.9978065199304137,67.78724044574824,86.38547277132338
DUSP4,2.4063059157058158,16.85420228078159,0.9937977460101354,0.9977308826866349,70.98200717656906,86.31706842689064
NDRG1,2.737437188455714,16.813383128149564,0.9959912260797217,0.9976552454428561,73.9593933934003,86.24791938346897
LRRN4CL,1.3459731683880412,16.710764083814556,0.9664927010059754,0.9975796081990772,61.447963228073576,86.07407920563423
CLCN6,1.5551612695478454,16.645396560980796,0.9768550034036759,0.9975039709552984,63.32889028140184,85.96334438182379
CHAC1,2.226416446881432,16.60411150606008,0.9919068149156645,0.9974283337115195,69.3645204904494,85.8934060839587
DNAJB4,1.663275739049694,16.561573035479107,0.980561228348839,0.9973526964677407,64.30100786081863,85.82134445701085
SLC7A11,3.7118356803690133,16.465608160752435,0.9984872551244233,0.9972770592239619,82.72075445552827,85.65877667052955
TSC22D3,1.5937128720399905,16.31389589765722,0.9782164737916951,0.997201421980183,63.67552927126121,85.40177089770165
CXADR,1.5498033981883452,16.261536263906272,0.9766280916723394,0.9971257847364042,63.28071466752867,85.31307188377485
SLC7A1,1.3668023447713038,16.104358725749584,0.9674759851751003,0.9970501474926253,61.635249986453275,85.0468077476991
PVR,2.3366364872240286,15.976571310231023,0.9929657363285682,0.9969745102488465,70.35557043329939,84.83033148656513
RARS,1.5182971053052112,15.97643862100942,0.9754178957718781,0.9968988730050677,62.99742399131234,84.8301067064765
SLC7A3,2.394521427874426,15.882375077919493,0.9936464715225777,0.9968232357612888,70.87604626460137,84.67075984094603
FLNC,1.8528084612770748,15.786136898894137,0.9854020119506846,0.99674759851751,66.00520242423738,84.50772906761667
STC2,2.650794257497595,15.7674511376847,0.9954617653732698,0.9966719612737311,73.18033840932031,84.47607474777112
ZC3HAV1,1.328700949434574,15.7552824866894,0.9656606913244081,0.9965963240299524,61.29265906057809,84.45546063596818
TSC22D2,1.2245452757080333,15.701563995632165,0.9577187807276303,0.9965206867861736,60.35613722504489,84.36445967119681
PTPN12,1.2065013045964799,15.619833174088534,0.9563573103396112,0.9964450495423947,60.1938938028568,84.22600485860532
IPMK,1.2212655255266238,15.560781061095293,0.9574918689962938,0.9963694122986159,60.326647159356796,84.12596855549235
