ID,logFC,t,Rank_FC,Rank_t,Normed_FC,Normed_t
DAB2,4.387478024683183,51.31974133331194,0.999719451371571,1,76.34284196583366,100
HOXD13,4.19591034329791,47.13904000504441,0.9996259351620947,0.9999688279301746,74.31834576403756,93.56374979912307
XLOC_l2_015239,4.341011977104532,45.32576389937851,0.99965710723192025,0.9999376558603491,75.85178660537196,90.77218499146106
TRIM63,3.830896894434302,45.13763182919674,0.9992518703241895,0.9999064837905237,70.46086659278487,90.48255294663844
HOXB2,4.507642616687833,44.98137176933867,0.9998129675810474,0.9998753117206982,77.61274698501342,90.24198832298298
NOG,3.795508994181353,44.391715875671814,0.9991895261845386,0.9998441396508728,70.08688561053583,89.33420454077381
CD53,4.449418068365763,41.631951616627106,0.9997817955112219,0.9998129675810474,76.99742723965274,85.08550752275215
GRP,4.080238996650768,40.23308531116319,0.9995324189526185,0.9997817955112219,73.09592557160013,82.93193260012711
HOXB13,3.6481925470824983,40.136958025393135,0.999002493765586,0.9997506234413965,68.5300385189123,82.78394325246337
ARHGDIB,4.757225453292522,38.523716021642706,0.9999376558603491,0.999719451371571,80.2503500560841,80.30033383973247
SPANXB2,4.174533173738953,36.22504709824012,0.9995947630922694,0.9996882793017456,74.0924308379691,76.76149976422334
HCN4,3.5499984095843558,35.87661819526578,0.9989401496259351,0.99965710723192025,67.4923182888291,76.22508842538961
CD70,6.281815208713285,35.64425616078843,0.9999688279301746,0.9996259351620947,96.36228577941242,75.86736371040722
CD24,6.6260334286150835,35.427995388281595,1,0.9995947630922694,100,75.53442712125707
ATP4A,3.8791067024424155,35.20648654297609,0.9993142144638404,0.9995635910224439,70.97035009488695,75.19341104807961
SIGLEC14,3.4778439400394303,33.76808002476805,0.9988778054862842,0.9995324189526185,66.72978648555205,72.97896339568162
PRAC,3.813753111491522,33.719768653335635,0.9992206982543641,0.9995012468827931,70.27969029414672,72.90458734016575
LPPR5,3.318297199449451,33.370769417515554,0.9984413965087282,0.9994700748129676,65.04368908124223,72.36729796566175
MLC1,3.0367679627578923,32.96478211105797,0.9979114713216958,0.9994389027431422,62.06847496237248,71.74227463164044
ABCB4,3.9672528900832997,32.696381863218384,0.9994700748129676,0.9994077306733167,71.90188312170727,71.32906856561686
AGT,2.7598299451823234,32.59906673848343,0.9971321695760599,0.9993765586034913,59.14178106149939,71.17925052267542
RFPL4A,4.697462680588929,31.96323964748731,0.9998753117206982,0.9993453865336658,79.61877428363479,70.20038551395628
SLN,3.41063817738397,31.494944682550997,0.9987219451371571,0.9993142144638404,66.01955284775407,69.4794386379473
TIMP3,4.577838138939303,31.260806249446816,0.9998441396508728,0.999283042394015,78.35457654182362,69.11897913156963
TBX15,2.8637994142929815,30.28358515218704,0.9975997506234414,0.9992518703241895,60.24053526573262,67.61453310931677
CTAG1A,2.5705231135947146,30.252593309283345,0.9963216957605985,0.9992206982543641,57.14117762593143,67.56682071863108
ST8SIA1,4.723722189644146,29.82936431053328,0.9999064837905237,0.9991895261845386,79.896286001472,66.91525354979176
HOXB6,4.097816940299574,29.81386709240212,0.9995635910224439,0.9991583541147132,73.28169010085193,66.89139535819236
IFITM1,2.357374576109968,28.859210546070813,0.9954177057356608,0.9991271820448878,54.88861392919592,65.42168778866369
MMP1,2.8592597947978313,28.769090127046145,0.9975685785536159,0.9990960099750623,60.192560354938315,65.28294609929
COL12A1,3.750390711967421,28.320563677299212,0.9990960099750623,0.9990648379052369,69.61007349738003,64.59243313851874
XLOC_012848,3.565708888723581,27.894355246691347,0.9989713216957606,0.9990336658354114,67.65834736594567,63.93627909121394
SBSN,2.805670924614107,27.8876056023827,0.9973192019950124,0.999002493765586,59.626230672598524,63.92588791611525
DLX3,2.9377615408839066,27.83169412484086,0.9977556109725686,0.9989713216957606,61.02217047307717,63.8398113872499
KRT12,2.576878478473821,26.994920005794857,0.9963840399002494,0.9989401496259351,57.20834141872643,62.551585520603204
CADM3,2.368121554484489,26.64108646342226,0.9955423940149626,0.9989089775561097,55.00218849846915,62.00685366119617
EMILIN2,3.1389059257217466,26.38117978195485,0.9981296758104738,0.9988778054862842,63.14787372412732,61.606723563527346
IGF2BP1,3.531110294572376,25.810137741468182,0.9989089775561097,0.9988466334164589,67.29270780743512,60.72759607768168
KLK6,3.1666709159791613,25.774741886284534,0.9982231920199501,0.9988154613466335,63.44129543760515,60.67310364635309
BATF3,1.9266775887958798,24.294731909159598,0.9918952618453866,0.998784289276808,50.33698805662106,58.39460686683843
SELL,2.6432815179061633,24.21558024988091,0.9966645885286783,0.9987531172069826,57.91009184002075,58.27275174184119
HOTAIR,2.451061314866153,24.08492007306418,0.995791770573566,0.9987219451371571,55.87869975890904,58.07159850862713
LOC441956,3.3934802389861396,23.88567146491,0.9986596009975063,0.9986907730673317,65.838226953606,57.764852392709734
SLC7A8,3.7529271033347533,23.824681324522235,0.9991271820448878,0.9986596009975063,69.63687819978233,57.67095718889115
XLOC_004607,3.914526332191869,23.59323831886163,0.9993453865336658,0.9986284289276808,71.3446663959366,57.314647332072965
SLC19A3,2.474460509215791,23.200360271478175,0.9959164588528678,0.9985972568578554,56.12598353738032,56.70980589212255
CXCL14,3.346166142774845,22.965828495876238,0.9985037406483791,0.9985660847880299,65.33820937559639,56.34874082927686
CKMT1A,2.0881843963995808,22.956805519524455,0.9935162094763093,0.9985349127182045,52.04379954065376,56.334849826596525
ADRB2,2.445397857621401,22.874615107592337,0.9957294264339153,0.9985037406483791,55.81884807830132,56.20831649791038
